Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
479,20,3,79.0,10637,1,3,3,4,0,5,2,2,0,2,8,5,2007,2008,3,1,12,13,4,336.0,4,3,2,5,3,4,6,1,1705,1,5,1,3,1718,1,0,2,0,3,1,4,7,6,1,4,5,2007.0,2,3,826,3,3,2,208,44,0,0,0,0,0,9,2009,8,4,297000
480,30,4,50.0,5925,1,3,0,4,0,17,2,2,0,2,4,7,1937,2000,3,1,11,12,1,435.0,3,3,0,2,3,1,3,1,907,1,3,1,3,1131,0,0,1,0,2,1,3,7,6,0,0,2,1995.0,1,2,672,3,3,2,0,72,0,0,0,0,0,3,2007,8,2,89471
481,20,3,98.0,16033,1,0,3,2,0,16,2,2,0,2,9,5,2004,2005,3,1,12,13,2,378.0,4,3,2,5,3,4,6,1,1833,1,5,1,3,1850,1,0,2,0,3,1,4,8,6,1,4,5,2004.0,3,3,772,3,3,2,519,112,0,0,0,0,0,3,2006,8,4,326000
482,20,3,72.0,11846,1,0,1,4,0,16,2,2,0,2,9,5,2003,2004,3,1,12,13,2,562.0,4,3,2,5,3,4,6,1,1792,1,5,1,3,1792,1,0,2,0,2,1,5,6,6,1,4,5,2003.0,3,3,874,3,3,2,206,49,0,0,0,0,0,8,2006,8,4,374000
483,70,4,50.0,2500,1,3,3,0,0,17,2,2,0,5,7,8,1915,2005,1,1,11,12,0,0.0,4,3,2,3,3,1,5,1,910,1,5,1,3,1826,1,0,1,1,4,1,5,7,3,1,4,5,1915.0,1,1,164,2,2,2,0,0,0,0,0,0,0,6,2009,8,4,155000
484,120,4,32.0,4500,1,3,3,2,0,11,2,2,3,2,6,5,1998,1998,3,1,12,13,2,116.0,3,3,2,5,3,1,6,1,1216,1,5,1,3,1216,1,0,2,0,2,1,3,5,6,0,0,5,1998.0,1,2,402,3,3,2,0,125,0,0,0,0,0,5,2006,8,4,164000
485,20,3,71.0,7758,1,0,3,0,0,19,2,2,0,2,5,7,1962,2001,1,1,6,10,0,0.0,3,4,1,3,3,1,5,1,999,1,4,1,3,999,1,0,1,0,3,1,4,6,6,0,0,2,1963.0,1,1,264,3,3,2,0,132,0,0,0,0,0,3,2007,8,4,132500
486,20,3,80.0,9600,1,3,3,4,0,12,2,2,0,2,5,7,1950,2007,1,1,8,8,0,0.0,4,3,1,3,3,1,5,1,1113,1,4,1,3,1113,0,0,1,0,3,1,4,5,6,1,4,5,1950.0,1,1,264,3,3,2,0,80,120,0,0,0,0,7,2009,8,4,147000
487,20,3,79.0,10289,1,3,3,4,0,12,2,2,0,2,5,7,1965,1965,3,1,8,8,2,168.0,3,3,1,3,3,1,5,1,1073,1,3,1,3,1073,1,0,1,1,3,1,3,6,6,0,0,5,1965.0,2,2,515,3,3,2,0,0,0,0,0,0,0,6,2007,8,4,156000
488,20,3,70.0,12243,1,0,3,4,0,14,2,2,0,2,5,6,1971,1971,1,1,9,10,0,0.0,3,3,1,4,3,3,5,1,1484,1,4,1,3,1484,0,0,2,0,3,1,3,7,6,1,3,5,1971.0,1,2,487,3,3,2,224,0,0,0,180,0,0,2,2007,8,4,175000
489,190,3,60.0,10800,1,3,3,0,0,17,2,2,1,0,5,4,1900,1970,1,1,13,14,0,0.0,3,2,1,3,2,1,4,1,954,1,3,0,2,2414,0,0,2,0,3,2,3,10,4,1,4,5,1970.0,1,2,520,3,2,0,142,0,0,0,0,0,0,5,2006,3,4,160000
490,180,4,21.0,1526,1,3,3,4,0,10,2,2,3,6,4,8,1970,2002,1,1,5,5,0,0.0,3,4,1,4,3,3,6,1,630,1,3,1,3,630,1,0,1,0,1,1,4,3,6,0,0,5,1970.0,1,1,286,3,3,2,0,0,0,0,0,0,0,5,2009,8,4,86000
491,160,4,21.0,2665,1,3,3,4,0,10,2,2,4,5,5,6,1976,1976,1,1,5,5,0,0.0,3,3,2,4,3,2,1,1,264,1,3,1,3,1304,0,0,1,1,3,1,3,4,6,1,4,6,1976.0,3,1,336,3,3,2,141,24,0,0,0,0,0,6,2008,8,4,115000
492,50,3,79.0,9490,1,3,3,4,0,12,0,2,0,0,6,7,1941,1950,1,1,13,14,0,0.0,3,3,1,3,3,1,4,3,806,1,3,1,2,1578,1,0,1,0,3,1,2,5,6,2,3,5,1941.0,1,1,240,3,3,2,0,0,32,0,0,0,0,8,2006,8,4,133000
493,60,3,105.0,15578,1,0,3,0,0,8,2,2,0,5,6,5,2006,2006,1,1,12,13,0,0.0,4,3,2,4,3,1,1,1,728,1,4,1,3,1456,0,0,2,1,3,1,3,8,6,0,0,5,2006.0,2,2,429,3,3,2,0,0,0,0,0,0,0,5,2006,6,5,172785
494,20,3,70.0,7931,1,3,3,4,0,12,2,2,0,2,5,6,1960,1960,1,1,3,14,0,0.0,3,3,1,3,3,1,4,2,1269,1,3,1,2,1269,0,0,1,1,3,1,3,6,6,1,2,2,1964.0,1,1,308,3,3,2,0,0,0,0,0,0,0,6,2008,8,4,155000
495,30,4,50.0,5784,1,3,3,4,0,17,0,2,0,2,5,8,1938,1996,1,1,8,8,0,0.0,3,3,0,2,3,1,1,1,190,1,4,1,2,886,0,0,1,0,2,1,3,4,6,0,0,5,1938.0,1,1,273,3,3,2,144,20,80,0,0,0,0,12,2009,8,4,91300
496,30,0,60.0,7879,1,3,3,4,0,9,2,2,0,2,4,5,1920,1950,1,1,13,14,0,0.0,3,3,1,3,3,1,3,1,720,1,3,0,2,720,0,0,1,0,2,1,3,4,6,0,0,0,0.0,0,0,0,0,0,0,0,523,115,0,0,0,0,11,2009,8,0,34900
497,20,3,91.0,12692,1,0,3,4,0,15,2,2,0,2,8,5,1992,1993,3,1,3,3,0,0.0,4,3,2,4,3,1,6,1,3200,1,5,1,3,3228,1,0,3,0,4,1,4,10,6,1,4,5,1992.0,2,2,546,3,3,2,264,75,291,0,0,0,0,5,2007,8,4,430000
498,50,3,60.0,9120,1,3,3,4,0,3,2,2,0,0,7,6,1925,1950,1,1,13,14,0,0.0,3,4,2,3,3,1,3,1,1026,1,5,1,3,1820,1,0,2,0,4,1,3,8,6,0,0,2,1925.0,1,1,240,3,3,0,0,100,0,0,0,0,0,6,2008,8,4,184000
499,20,3,65.0,7800,1,3,3,4,0,19,2,2,0,2,5,7,1967,2004,3,1,6,6,2,89.0,3,3,2,3,3,1,5,1,864,1,5,1,3,899,0,0,1,0,3,1,4,5,6,0,0,5,1967.0,3,1,288,3,3,2,64,0,0,0,0,0,0,6,2009,8,4,130000
500,20,3,70.0,7535,1,0,3,4,0,12,2,2,0,2,5,7,1958,1985,1,1,8,8,0,0.0,3,3,1,3,3,1,4,2,912,1,2,1,3,912,0,1,1,0,2,1,3,5,6,0,0,5,1958.0,3,1,297,3,3,2,12,285,0,0,0,0,480,6,2007,8,4,120000
501,160,4,21.0,1890,1,3,3,4,0,2,2,2,3,5,6,5,1973,1973,1,1,6,6,2,285.0,3,3,1,3,3,1,4,1,672,1,3,1,3,1218,0,0,1,1,3,1,3,7,6,0,0,2,1973.0,1,1,264,3,3,2,144,28,0,0,0,0,0,5,2007,8,4,113000
502,60,1,75.0,9803,1,3,3,4,0,21,2,2,0,5,7,5,2005,2005,1,1,12,13,0,0.0,4,3,2,4,3,1,6,1,866,1,4,1,3,1768,0,0,2,1,3,1,4,7,6,0,0,5,2005.0,2,2,603,3,3,2,0,108,0,0,0,0,0,2,2008,8,4,226700
503,20,3,70.0,9170,1,3,3,0,0,7,1,2,0,2,5,7,1965,1965,3,1,8,8,0,0.0,3,3,1,3,3,1,5,6,1214,1,5,1,3,1214,1,0,1,0,2,1,3,6,6,0,0,2,1965.0,1,2,461,2,2,2,0,0,184,0,0,0,400,4,2007,8,4,140000
504,20,3,100.0,15602,1,0,3,4,0,6,2,2,0,2,7,8,1959,1997,1,1,3,14,0,0.0,3,3,1,3,3,1,5,1,1501,1,3,1,3,1801,1,0,2,0,1,1,3,6,6,2,3,5,1959.0,3,2,484,3,3,2,0,54,0,0,161,0,0,3,2010,8,4,289000
505,160,3,24.0,2308,1,3,3,4,0,13,2,2,4,5,6,5,1974,1974,1,1,9,2,0,0.0,3,3,1,3,3,1,5,3,855,1,3,1,3,1322,0,1,2,1,3,1,3,6,6,1,2,5,1974.0,1,2,440,3,3,2,260,0,0,0,0,0,0,6,2009,8,4,147000
506,90,4,60.0,7596,1,3,3,4,0,17,0,2,2,5,5,5,1952,1952,3,1,13,14,2,360.0,3,3,1,3,3,1,1,1,960,1,4,1,3,1960,0,0,2,0,4,2,3,10,6,0,0,2,1952.0,1,2,400,3,3,0,0,0,0,0,0,0,0,7,2009,0,4,124500
507,60,3,80.0,9554,1,0,3,4,0,20,2,2,0,5,8,5,1993,1994,1,1,12,13,2,125.0,4,3,2,4,3,1,6,1,777,1,5,1,3,1911,0,0,2,1,3,1,4,8,6,1,3,5,1993.0,2,2,471,3,3,2,182,81,0,0,0,0,0,9,2006,8,4,215000
508,20,1,75.0,7862,1,0,3,4,0,21,2,2,0,2,6,5,2009,2009,1,1,12,13,0,0.0,4,3,2,4,3,1,6,1,1218,1,5,1,3,1218,0,0,2,0,2,1,4,4,6,0,0,5,2009.0,3,2,676,3,3,2,0,102,0,0,0,0,0,9,2009,6,5,208300
509,70,4,60.0,9600,1,3,3,4,0,17,2,2,0,5,7,9,1928,2005,2,1,8,8,0,0.0,3,5,0,3,3,1,3,1,689,1,5,1,3,1378,0,0,2,0,3,1,4,7,6,1,4,2,1928.0,1,2,360,3,3,0,0,0,116,0,0,0,0,10,2008,8,4,161000
510,20,3,80.0,9600,1,3,3,0,0,12,2,2,0,2,5,6,1959,1959,1,1,8,8,2,132.0,3,3,1,3,3,1,5,1,1041,1,5,1,3,1041,1,0,1,0,3,1,3,6,6,0,0,5,1959.0,2,1,270,3,3,2,224,88,0,0,0,0,0,7,2009,8,4,124500
511,20,3,75.0,14559,1,3,3,4,0,12,2,2,0,2,5,7,1951,2000,3,1,13,14,1,70.0,4,3,1,3,3,1,4,3,1008,1,5,1,3,1363,1,0,1,0,2,1,3,6,2,2,3,1,1951.0,1,1,288,3,3,2,324,42,0,0,168,0,2000,6,2009,8,4,164900
512,120,3,40.0,6792,1,0,3,4,0,16,2,2,4,2,7,5,2005,2006,1,1,12,13,4,94.0,4,3,2,4,3,1,1,1,1368,1,5,1,3,1368,0,0,2,0,2,1,4,6,6,1,4,5,2005.0,2,2,474,3,3,2,132,35,0,0,0,0,0,3,2006,6,5,202665
513,20,3,70.0,9100,1,3,3,0,0,12,1,2,0,2,5,5,1958,1958,1,1,12,13,0,0.0,3,3,1,3,3,1,4,2,864,1,3,1,3,864,1,0,1,0,3,1,3,5,6,0,0,2,1964.0,1,2,624,3,3,2,0,0,0,0,0,0,0,7,2006,8,4,129900
514,20,3,71.0,9187,1,3,0,0,0,11,2,2,0,2,6,5,1983,1983,1,1,12,13,0,0.0,3,4,2,3,3,1,5,1,1084,1,3,1,3,1080,0,0,1,1,3,1,3,5,6,0,0,5,1983.0,1,2,484,3,3,2,120,0,158,0,0,0,0,6,2007,8,4,134000
515,45,3,55.0,10594,1,3,3,4,0,6,2,2,0,1,5,5,1926,1950,1,1,13,14,0,0.0,3,3,0,3,3,1,1,1,768,3,2,0,3,789,0,0,1,0,2,1,3,5,6,0,0,2,1926.0,1,1,200,1,1,2,0,0,112,0,0,0,0,6,2007,8,4,96500
516,20,3,94.0,12220,1,3,3,4,0,16,2,2,0,2,10,5,2009,2009,3,1,5,5,2,305.0,5,3,1,5,3,1,6,1,2006,1,5,1,3,2020,1,0,2,1,3,1,5,9,6,1,4,5,2009.0,3,3,900,3,3,2,156,54,0,0,0,0,0,9,2009,6,5,402861
517,80,3,80.0,10448,1,0,3,0,0,14,2,2,0,7,6,6,1972,1972,1,1,6,6,2,333.0,3,3,1,3,3,1,1,1,689,1,3,1,3,2119,0,0,2,1,3,1,3,7,6,1,3,5,1972.0,2,2,583,3,3,2,0,104,0,0,0,0,0,8,2009,0,0,158000
518,60,3,79.0,10208,1,0,3,4,0,15,2,2,0,5,7,5,1996,1997,1,1,12,13,2,921.0,4,3,2,4,3,1,1,1,1264,1,5,1,3,2344,0,0,2,1,3,1,4,7,6,1,3,5,1996.0,2,3,889,3,3,2,220,0,0,0,0,0,0,7,2009,8,4,265000
519,60,3,70.0,9531,1,0,3,1,0,5,2,2,0,5,6,5,1998,1998,1,1,12,13,0,0.0,3,3,2,4,3,2,6,1,794,1,5,1,3,1796,1,0,2,1,3,1,3,7,6,0,0,5,1998.0,2,2,546,3,3,2,0,36,0,0,0,0,0,5,2007,8,4,211000
520,70,3,53.0,10918,1,3,3,4,0,6,2,2,0,5,7,9,1926,2004,2,1,8,8,0,0.0,4,3,0,4,3,1,1,1,1276,1,5,1,3,2080,0,0,1,1,3,1,4,9,6,2,4,2,1926.0,1,1,282,3,3,2,0,0,0,0,145,0,0,6,2009,8,4,234000
521,190,3,60.0,10800,1,3,3,4,0,17,2,2,1,5,4,7,1900,2000,1,1,8,8,0,0.0,3,3,0,0,0,0,0,0,0,1,3,0,2,1294,0,0,2,0,3,2,3,7,6,0,0,0,0.0,0,0,0,0,0,0,220,114,210,0,0,0,0,8,2008,8,4,106250
522,20,3,90.0,11988,1,0,3,0,0,12,1,2,0,2,6,6,1957,1957,1,1,12,13,0,0.0,3,3,1,3,3,1,3,1,1244,1,5,1,2,1244,0,0,1,1,3,1,3,6,6,2,4,5,1957.0,1,1,336,3,3,2,0,40,0,0,0,0,0,5,2007,8,4,150000
523,50,4,50.0,5000,1,3,3,0,0,3,1,2,0,0,6,7,1947,1950,1,1,5,5,0,0.0,3,4,1,3,3,1,5,1,1004,1,5,1,3,1664,0,0,2,0,3,1,3,7,6,2,4,2,1950.0,1,2,420,3,3,2,0,24,36,0,0,0,0,10,2006,8,4,159000
524,60,3,130.0,40094,1,0,0,4,0,7,4,4,0,5,10,5,2007,2008,3,1,5,5,4,762.0,5,3,2,5,3,4,6,1,3138,1,5,1,3,4676,1,0,3,1,3,1,5,11,6,1,4,6,2007.0,3,3,884,3,3,2,208,406,0,0,0,0,0,10,2007,6,5,184750
525,60,3,95.0,11787,1,0,3,4,0,15,2,2,0,5,7,5,1996,1997,1,1,12,13,2,594.0,4,3,2,4,3,1,6,1,1379,1,5,1,3,2398,1,0,2,1,3,1,4,8,6,1,3,5,1996.0,3,3,834,3,3,2,239,60,0,0,0,0,0,8,2007,8,4,315750
526,20,1,62.0,7500,1,3,3,4,0,21,2,2,0,2,7,5,2005,2005,1,1,12,13,0,0.0,4,3,2,4,3,1,1,1,1257,1,5,1,3,1266,0,0,2,0,3,1,4,6,6,1,3,5,2005.0,1,2,453,3,3,2,38,144,0,0,0,0,0,4,2006,8,4,176000
527,20,3,70.0,13300,1,3,3,4,0,12,2,2,0,2,5,7,1956,2000,3,1,13,14,0,0.0,3,3,1,4,3,1,3,1,928,1,3,1,3,928,0,0,1,0,2,1,3,4,6,0,0,5,1956.0,1,1,252,3,3,2,261,0,156,0,0,0,0,6,2007,8,4,132000
528,60,3,67.0,14948,1,0,3,4,0,16,2,2,0,5,9,5,2008,2008,3,1,12,13,4,268.0,5,3,2,5,3,3,6,1,1452,1,5,1,3,2713,1,0,2,1,3,1,5,11,6,1,4,5,2008.0,3,3,858,3,3,2,126,66,0,0,0,0,0,11,2008,6,5,446261
529,30,3,58.0,9098,1,0,3,4,0,7,2,2,0,2,4,7,1920,2002,1,1,13,14,0,0.0,3,3,0,3,3,2,5,1,528,1,5,1,3,605,1,0,1,0,2,1,3,5,6,0,0,0,0.0,0,0,0,0,0,0,0,0,144,0,0,0,0,7,2007,8,4,86000
530,20,3,74.0,32668,1,0,3,1,0,6,2,2,0,2,6,3,1957,1975,3,1,13,11,0,0.0,4,3,2,3,3,1,3,1,2035,1,3,1,3,2515,1,0,3,0,4,2,3,9,0,2,3,5,1975.0,2,2,484,3,3,2,0,0,200,0,0,0,0,3,2007,8,2,200624
531,80,3,85.0,10200,1,3,3,4,0,23,2,2,0,7,6,5,1988,1989,1,1,6,6,2,219.0,4,3,1,4,3,3,6,1,1461,1,5,1,3,1509,1,0,2,0,3,1,4,5,6,1,2,5,1988.0,2,2,600,3,3,2,224,0,0,0,0,0,0,8,2008,8,0,175000
532,70,4,60.0,6155,1,0,3,3,0,3,8,1,0,5,6,8,1920,1999,1,1,13,14,0,0.0,3,3,0,2,2,2,1,1,611,1,5,1,3,1362,0,0,2,0,3,1,3,6,6,0,0,2,1920.0,3,2,502,3,2,2,0,0,84,0,0,0,0,6,2008,8,4,128000
533,20,3,60.0,7200,1,3,3,4,0,12,2,2,0,2,5,7,1955,2007,1,1,12,13,0,0.0,3,3,3,0,0,0,0,0,0,1,5,1,3,827,0,0,1,0,2,1,3,5,4,1,1,2,1967.0,1,1,392,3,3,2,0,0,0,0,0,0,0,4,2010,8,4,107500
534,20,3,50.0,5000,1,3,2,4,1,3,2,2,0,2,1,3,1946,1950,1,1,12,13,0,0.0,2,2,3,0,0,0,0,0,0,1,2,0,2,334,0,0,1,0,1,1,2,2,6,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2007,8,4,39300
535,60,3,74.0,9056,1,0,3,4,0,8,2,2,0,5,8,5,2004,2004,1,1,12,13,0,0.0,4,3,2,5,4,3,1,1,707,1,5,1,3,1414,0,0,2,1,3,1,4,6,6,1,4,5,2004.0,3,2,403,3,3,2,100,35,0,0,0,0,0,10,2006,8,4,178000
536,190,3,70.0,7000,1,3,3,4,0,7,2,2,1,5,5,7,1910,1991,1,1,8,8,0,0.0,3,3,1,4,3,4,6,1,1117,1,3,1,3,1347,1,0,1,0,3,1,3,5,6,0,0,0,0.0,0,0,0,0,0,0,85,0,148,0,0,0,0,1,2008,8,4,107500
537,60,3,57.0,8924,1,0,3,1,0,5,2,2,0,5,7,5,1998,1999,1,1,12,13,0,0.0,3,3,2,4,3,3,1,1,880,1,5,1,3,1724,0,0,2,1,3,1,4,8,6,0,0,5,1998.0,3,2,527,3,3,2,120,155,0,0,0,0,0,7,2008,8,4,188000
538,20,3,73.0,12735,1,0,3,2,0,12,2,2,0,2,4,5,1972,1972,3,1,8,8,0,0.0,3,3,1,3,3,1,4,1,864,1,3,1,3,864,0,0,1,0,3,1,3,5,6,0,0,2,1980.0,1,2,576,3,3,2,216,0,0,0,0,0,0,4,2008,0,4,111250
539,20,3,71.0,11553,1,0,3,4,0,19,2,2,0,2,5,5,1968,1968,3,1,9,10,2,188.0,3,3,1,3,3,1,4,1,1051,1,3,1,3,1159,0,0,1,1,3,1,3,7,6,1,2,5,1968.0,1,1,336,3,3,2,466,0,0,0,0,0,0,7,2006,8,4,158000
540,20,3,70.0,11423,1,3,3,4,0,5,2,2,0,2,8,5,2001,2002,1,1,12,13,2,479.0,4,3,2,4,3,3,6,1,1581,1,5,1,3,1601,1,0,2,0,3,1,4,6,6,1,3,5,2001.0,2,2,670,3,3,2,180,0,0,0,0,0,2000,5,2010,8,4,272000
541,20,3,85.0,14601,1,3,3,4,0,23,2,2,0,2,9,5,2006,2006,3,1,12,13,2,584.0,5,3,2,5,3,3,6,1,1838,1,5,1,3,1838,1,0,2,0,2,1,5,8,6,1,4,5,2006.0,3,3,765,3,3,2,270,68,0,0,0,0,0,3,2009,8,4,315000
542,60,3,91.0,11000,1,3,3,2,0,15,2,2,0,5,8,5,2000,2000,1,1,12,13,2,72.0,4,3,2,4,3,1,1,1,969,1,5,1,3,2285,0,0,2,1,4,1,4,8,6,1,3,6,2000.0,3,3,648,3,3,2,0,56,0,0,0,0,0,6,2007,8,4,248000
543,20,3,78.0,10140,1,3,3,4,0,14,6,2,0,2,7,5,1998,1999,3,1,12,13,0,0.0,4,3,2,5,3,1,2,6,1650,1,5,1,3,1680,1,0,2,0,3,1,4,7,0,1,3,5,1998.0,3,2,583,3,3,2,78,73,0,0,0,0,0,6,2009,8,4,213250
544,120,2,34.0,4058,1,3,3,4,0,12,2,2,4,6,7,5,1998,1998,1,1,8,8,2,182.0,3,3,2,4,3,3,6,2,723,1,5,1,3,767,1,0,1,0,1,1,3,4,6,0,0,5,1998.0,3,1,367,3,3,2,120,40,0,0,0,0,0,6,2007,8,4,133000
545,60,3,58.0,17104,1,0,3,4,0,8,2,2,0,5,7,5,2006,2006,1,1,12,13,0,0.0,4,3,2,4,4,3,6,1,654,1,5,1,3,1496,1,0,2,1,3,1,4,7,6,1,4,5,2006.0,2,2,426,3,3,2,100,24,0,0,0,0,0,9,2006,6,5,179665
546,50,3,80.0,13837,1,0,3,0,0,14,2,2,0,0,7,5,1988,1988,1,1,6,6,2,178.0,4,4,2,4,4,1,6,2,1204,1,4,1,3,2183,0,0,2,1,4,1,4,9,6,0,0,5,1988.0,1,3,786,3,3,2,0,0,0,0,0,0,0,2,2006,8,4,229000
547,50,3,70.0,8737,1,0,0,4,0,3,2,2,0,0,6,7,1923,1950,1,1,3,14,0,0.0,3,3,0,4,3,1,3,1,1065,1,5,1,2,1635,0,0,1,1,3,1,3,6,6,1,4,2,1950.0,1,2,440,3,3,2,0,38,0,144,0,0,0,5,2007,8,4,210000
548,85,3,54.0,7244,1,3,3,4,0,11,2,2,0,6,5,7,1970,1970,1,1,12,13,0,0.0,3,4,1,4,3,3,5,1,768,1,5,1,3,768,1,0,1,0,2,1,3,5,6,0,0,2,1987.0,1,2,624,3,3,2,104,0,0,0,0,0,0,4,2007,8,4,129500
549,20,4,49.0,8235,1,0,1,4,0,17,1,7,0,2,5,7,1955,1995,1,1,8,8,0,0.0,3,4,1,3,3,1,2,3,825,1,3,1,3,825,1,0,1,0,2,1,3,4,6,0,0,2,1963.0,2,2,720,3,3,2,140,50,0,0,0,0,0,6,2008,8,4,125000
550,60,1,75.0,9375,1,3,3,4,0,21,2,2,0,5,7,5,2003,2004,1,1,12,13,0,0.0,4,3,2,4,3,1,1,1,912,1,5,1,3,2094,0,0,2,1,4,1,4,8,6,1,4,6,2003.0,3,2,615,3,3,2,182,182,0,0,0,0,0,11,2009,8,4,263000
551,120,3,53.0,4043,1,3,3,4,0,13,2,2,4,2,6,6,1977,1977,1,1,9,10,0,0.0,3,3,1,4,3,1,5,1,1069,1,3,1,3,1069,0,0,2,0,2,1,3,4,6,0,0,5,1977.0,2,2,440,3,3,2,0,55,0,0,200,0,0,10,2008,0,0,140000
552,20,4,50.0,6000,1,3,3,4,0,17,2,2,0,2,5,6,1957,1957,3,1,3,3,0,0.0,3,3,1,3,3,1,3,1,928,1,4,1,2,928,0,0,1,0,3,1,3,5,6,0,0,5,1957.0,3,1,288,3,3,2,0,0,0,0,0,0,0,6,2008,8,4,112500
553,20,3,87.0,11146,1,0,3,4,0,16,2,2,0,2,8,5,2006,2006,1,1,12,13,4,250.0,4,3,2,5,3,3,1,1,1709,1,5,1,3,1717,0,0,2,0,3,1,4,7,6,1,4,5,2006.0,2,3,908,3,3,2,169,39,0,0,0,0,0,7,2009,8,4,255500
554,20,3,67.0,8777,1,3,3,4,0,7,1,2,0,2,4,5,1949,2003,1,1,12,13,0,0.0,3,3,1,0,0,0,0,0,0,1,5,1,3,1126,0,0,2,0,2,1,4,5,6,0,0,2,2002.0,3,2,520,3,3,0,0,96,0,0,0,0,0,5,2009,8,4,108000
555,60,3,85.0,10625,1,3,3,4,0,16,2,2,0,5,7,5,2003,2004,1,1,12,13,2,292.0,4,3,2,4,3,1,6,1,998,1,5,1,3,2046,1,0,2,1,3,1,4,8,6,1,4,6,2003.0,2,3,871,3,3,2,320,62,0,0,0,0,0,8,2008,8,4,284000
556,45,4,58.0,6380,1,3,3,4,0,3,2,2,0,1,5,6,1922,1950,1,1,8,8,0,0.0,3,3,0,3,2,1,1,1,993,1,3,1,2,1048,0,0,1,0,2,1,3,5,6,1,4,2,1922.0,1,1,280,3,3,2,0,0,116,0,0,0,0,8,2006,8,4,113000
557,20,3,69.0,14850,1,0,3,4,0,12,2,2,0,2,5,5,1957,1957,1,1,13,14,0,0.0,3,3,1,3,3,1,3,1,1092,1,3,1,2,1092,1,0,1,0,2,1,3,6,6,1,3,5,1957.0,3,1,299,3,3,2,268,0,0,0,122,0,0,5,2006,8,4,141000
558,50,0,60.0,11040,1,3,2,4,1,9,2,2,0,0,4,6,1920,1950,1,1,8,8,0,0.0,3,3,1,3,3,1,3,1,637,1,4,1,3,1336,0,0,1,1,3,1,3,7,6,0,0,1,1994.0,1,1,570,3,3,2,0,47,120,0,0,0,0,9,2006,0,4,108000
559,60,3,57.0,21872,1,1,1,2,0,8,2,2,0,5,7,5,1996,1997,1,1,6,6,0,0.0,3,3,2,4,3,4,6,1,729,1,5,1,3,1446,0,1,2,1,3,1,3,6,6,1,3,5,1996.0,1,2,406,3,3,2,264,22,0,0,0,0,0,8,2008,8,4,175000
560,120,3,43.0,3196,1,3,3,4,0,0,2,2,4,2,7,5,2003,2004,1,1,12,13,2,18.0,4,3,2,4,3,4,1,1,1374,1,5,1,3,1557,0,0,2,0,2,1,4,7,6,1,3,5,2003.0,3,2,420,3,3,2,143,20,0,0,0,0,0,10,2006,8,4,234000
561,20,3,71.0,11341,1,0,3,4,0,19,2,2,0,2,5,6,1957,1996,3,1,13,14,2,180.0,3,3,1,4,3,1,5,1,1392,1,3,1,3,1392,1,0,1,1,3,1,3,5,4,1,4,2,1957.0,1,2,528,3,3,2,0,0,0,0,95,0,0,5,2010,8,4,121500
562,20,3,77.0,10010,1,3,3,4,1,11,2,2,0,2,5,5,1974,1975,1,1,6,6,0,0.0,3,3,1,4,3,3,5,2,1389,1,4,1,3,1389,1,0,1,0,2,1,3,6,6,1,3,5,1975.0,2,2,418,3,3,2,240,38,0,0,0,0,0,4,2006,8,4,170000
563,30,3,63.0,13907,1,3,3,4,0,7,2,2,0,2,5,6,1940,1969,1,1,14,15,0,0.0,3,3,1,3,3,1,4,1,996,1,5,1,3,996,1,0,1,0,3,1,3,6,6,1,4,0,0.0,0,0,0,0,0,2,144,0,0,0,0,0,0,7,2008,8,4,108000
564,50,3,66.0,21780,1,3,3,4,0,7,2,2,0,0,6,7,1918,1950,1,1,13,14,0,0.0,3,3,0,4,3,2,1,1,1163,1,5,1,3,1674,0,0,2,0,4,1,3,8,6,1,4,2,1955.0,3,2,396,3,3,0,72,36,0,0,144,0,0,7,2008,8,4,185000
565,60,3,91.0,13346,1,0,3,1,0,15,2,2,0,5,7,5,1992,2000,1,1,6,6,0,0.0,4,3,2,4,3,1,6,1,1095,1,5,1,3,2295,1,0,2,1,4,1,4,9,6,1,3,5,1992.0,2,2,590,3,3,2,0,40,0,0,0,0,0,7,2006,8,4,268000
566,70,3,66.0,6858,1,3,0,0,0,18,2,2,0,5,6,4,1915,1950,1,1,13,14,0,0.0,3,3,2,4,3,1,1,1,806,1,3,0,2,1647,1,0,1,1,4,1,2,6,6,0,0,2,1920.0,1,1,216,3,3,2,0,66,136,0,0,0,0,5,2010,8,4,128000
